Activity Date,Elapsed Time,Distance,Max Heart Rate,Elapsed Time,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Max Cadence,Average Cadence,Average Heart Rate,Average Watts,Calories,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>"
"Jul 2, 2018, 2:00:26 AM",3693,0,140,3693,3693,0,,0,,,,0,0,,,,119.6179276,,669,14,14,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jul 12, 2018, 3:32:10 AM",2988,7.2,167,2988,2988,3.299999952,,97.57546234,,92.5,148.6999969,10.69999981,0.012491326,,77,72.99497986,143.3298798,,518,22,40,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jul 6, 2018, 3:11:40 AM",2187,2.57,115,2187,1235,6.300000191,,0,,22.29999924,22.29999924,0,0,,50,43.72172546,110.2359619,,107,22,3,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jul 8, 2018, 2:41:23 AM",3193,7.37,160,3193,3193,3.099999905,,97.2048645,,92.5,148.6999969,10.69999981,0.012210509,,75,68.99623871,141.9148102,,527,,39,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jul 4, 2018, 2:48:04 AM",3235,7.37,163,3235,3224,3.200000048,,97.36688232,,92.5,148.6999969,10.19999981,0.010850105,,76,73.01023865,137.8871002,,527,,30,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 29, 2018, 4:01:03 AM",3625,0,131,3625,3625,0,,0,,,,0,0,,,,119.0692444,,654,16,13,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 30, 2018, 2:03:48 AM",3891,0,121,3891,3891,0,,0,,,,0,0,,,,109.3685455,,627,19,11,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jul 1, 2018, 4:28:26 AM",3667,0,122,3667,3667,0,,0,,,,0,0,,,,108.8489227,,593,16,11,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jul 3, 2018, 2:32:25 AM",2971,7.25,161,2971,2971,3,,97.50261688,,92.5,148.6999969,10.19999981,0.001379196,,75,71.95623016,141.9370422,,517,18,37,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 27, 2018, 4:20:06 AM",3945,0,127,3945,3945,0,,0,,,,0,0,,,,106.8927765,,620,16,11,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 24, 2018, 6:58:33 PM",4875,0,136,4875,4875,0,,0,,,,0,0,,,,111.2402039,,820,21,15,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 21, 2018, 4:38:47 AM",3816,0,137,3816,3816,0,,0,,,,0,0,,,,122.8647766,,711,22,14,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 22, 2018, 4:44:36 AM",3976,0,122,3976,3976,0,,0,,,,0,0,,,,108.2429581,,649,18,11,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 26, 2018, 3:06:47 AM",3422,7.29,173,3422,3402,3.200000048,,97.50471497,,92.5,148.6999969,10.69999981,0.013708958,,78,74.00058746,142.8550873,,511,16,45,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 25, 2018, 3:15:34 AM",2971,7.21,163,2971,2971,3.200000048,,97.45310974,,92.5,148.6999969,12.39999962,0.020803284,,76,74.06768036,142.9518585,,523,18,42,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 20, 2018, 3:24:40 AM",3078,7.17,161,3078,3057,3.299999952,,97.39178467,,92.5,148.6999969,10.39999962,0.068258435,,74,71.05955505,141.4087067,,515,26,36,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 12, 2018, 4:06:17 AM",3578,0,134,3578,3578,0,,0,,,,0,0,,,,110.8163757,,586,15,11,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 10, 2018, 10:10:02 PM",3978,0,144,3978,3978,0,,0,,,,0,0,,,,113.4738541,,650,15,14,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 10, 2018, 4:27:43 AM",3725,0,129,3725,3725,0,,0,,,,0,0,,,,115.0477829,,651,11,12,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 17, 2018, 11:14:22 PM",2881,7.25,171,2881,2881,3.099999905,,97.53707123,,92.5,148.6999969,10.69999981,-0.001379405,,75,72.13988495,152.438736,,519,27,70,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 8, 2018, 2:46:24 AM",3287,0,137,3287,3287,0,,0,,,,0,0,,,,116.9723129,,574,18,11,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 9, 2018, 4:14:57 AM",3566,0,135,3566,3566,0,,0,,,,0,0,,,,110.9155884,,583,12,11,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 17, 2018, 1:40:39 AM",3172,7.31,173,3172,3136,3,,97.38161469,,92.5,148.6999969,10.5,0.012300796,,76,72.13648224,147.585144,,526,23,58,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 6, 2018, 3:45:46 AM",3606,0,146,3606,3606,0,,0,,,,0,0,,,,119.8264008,,633,17,14,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 5, 2018, 3:10:38 AM",3204,7.24,167,3204,3204,3.099999905,,97.38780975,,92.5,148.6999969,10.69999981,0.019327139,,77,72.18976593,141.6114197,,595,17,36,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 3, 2018, 8:08:05 PM",3119,7.32,169,3119,3119,3.299999952,,97.29573059,,92.5,148.6999969,10.39999962,0.071039222,,77,74.0743866,141.5460052,,574,17,37,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 31, 2018, 1:51:40 AM",4559,0,142,4559,4559,0,,0,,,,0,0,,,,117.8793564,,737,18,16,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 1, 2018, 3:16:00 AM",259,0,108,259,259,0,,0,,,,0,0,,,,105.1544418,,31,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun 3, 2018, 1:10:43 AM",3066,7.24,164,3066,3066,3,,97.45178223,,92.5,148.6999969,10.89999962,0.005524404,,76,69.29918671,144.8313141,,495,23,49,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 29, 2018, 2:53:18 AM",2983,7.19,155,2983,2983,3.299999952,,97.4605484,,92.5,148.6999969,10.30000019,0.022231176,,76,70.53520966,141.1606293,,492,17,34,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 28, 2018, 5:10:31 AM",3172,7.55,167,3172,3146,3.099999905,,99.21283722,,92.5,126.8000031,17.39999962,0.018530039,,76,69.71923828,138.765976,,518,13,30,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 25, 2018, 3:44:16 AM",2475,7.23,161,2475,2475,3.799999952,,75.8560791,,92.5,124.0999985,14.39999962,-0.182547361,,75,71.69010162,138.794754,,501,17,25,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 27, 2018, 2:05:23 AM",2972,7.21,162,2972,2958,3.099999905,,97.60816193,,92.5,148.6999969,10.39999962,0.012472284,,75,69.52553558,145.758194,,503,17,52,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 23, 2018, 2:28:48 AM",3068,7.35,164,3068,2962,3.200000048,,97.56912231,,92.5,148.6999969,10,0.009513713,,76,73.04998016,140.5751495,,521,22,35,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 20, 2018, 12:37:05 AM",2898,7.3,163,2898,2804,3.599999905,,98.04508972,,92.5,148.6999969,11.69999981,0.015068906,,75,71.243927,145.6789246,,516,18,46,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 20, 2018, 10:26:09 PM",2831,7.2,165,2831,2831,4.5,,97.50164032,,92.5,148.6999969,10.60000038,0.015265904,,76,71.42776489,140.9731598,,500,17,38,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 16, 2018, 3:09:16 AM",2990,7.19,157,2990,2990,3.099999905,,97.4887619,,92.5,148.6999969,11.69999981,0.012513382,,76,70.26421356,141.890976,,499,20,38,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 18, 2018, 4:40:13 AM",2847,7.21,164,2847,2847,3.200000048,,97.4936142,,92.5,148.6999969,10.30000019,0.00554101,,75,68.8826828,148.5110626,,495,14,56,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 13, 2018, 3:29:15 PM",64,0.1,,64,57,2.5,,0,,110.9000015,111.3000031,1.100000024,0.383509099,,21,21,,,6,17,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 15, 2018, 3:13:26 AM",2680,7.17,167,2680,2680,4.099999905,,97.91241455,,92.5,148.6999969,13.30000019,0.020911753,,76,70.65671539,146.1313477,,499,,47,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 13, 2018, 4:34:47 PM",2969,7.21,168,2969,2969,2.900000095,,97.39362335,,92.5,148.6999969,11,0.006927799,,77,69.75631714,143.8682098,,496,,45,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 12, 2018, 7:39:09 PM",2814,7.18,170,2814,2814,3.400000095,,97.45595551,,92.5,148.6999969,10.89999962,0.011143614,,76,72.58442688,145.1038055,,496,21,45,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 10, 2018, 2:58:53 AM",2973,7.18,158,2973,2917,3.200000048,,97.54127502,,92.5,148.6999969,12.39999962,0.026457606,,77,74.40055084,140.5469818,,496,15,34,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 11, 2018, 4:04:50 AM",2860,7.16,162,2860,2860,3.400000095,,97.54483795,,92.5,148.6999969,10.69999981,0.02233888,,79,74.69348907,145.5024567,,496,11,47,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 8, 2018, 3:07:34 AM",2975,7.22,160,2975,2975,3.799999952,,97.80538177,,92.5,148.6999969,10.39999962,0.01383566,,80,71.58675385,143.0595093,,492,18,43,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 6, 2018, 9:58:15 PM",3141,7.13,160,3141,3103,3.200000048,,97.68273163,,92.5,148.6999969,10,0.067308903,,75,72.26668549,140.1418915,,489,23,31,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 4, 2018, 2:43:43 AM",3140,7.2,160,3140,3119,3.299999952,,97.50908661,,92.5,148.6999969,10.30000019,0.018033765,,77,72.0692749,140.4682465,,496,18,36,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 3, 2018, 2:45:44 AM",3164,7.1,163,3164,3130,2.900000095,,97.83661652,,92.5,148.6999969,10.89999962,0.074616358,,76,71.62428284,141.9945679,,487,15,39,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 5, 2018, 9:58:24 PM",6962,16.12,165,6962,6958,3.099999905,,191.4676361,,91.69999695,148.6999969,10.80000019,-0.032868423,,75,73.53356171,144.0333405,,1096,21,107,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"May 2, 2018, 2:42:01 AM",3268,7.16,164,3268,3268,3.700000048,,97.82333374,,92.5,148.6999969,10.69999981,0.046093892,,78,71.19247437,143.148407,,485,13,44,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 24, 2018, 3:57:20 AM",186,0,120,186,186,0,,0,,,,0,0,,,,115.1451645,,19,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 26, 2018, 4:41:53 AM",3283,7.21,157,3283,3283,2.900000095,,97.68774414,,92.5,148.6999969,10.5,0.00970995,,75,70.35070038,137.6642303,,494,11,27,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 29, 2018, 8:57:34 PM",6269,13.81,161,6269,6269,2.900000095,,209.2752228,,92.5,155.1999969,20.39999962,0.009408835,,76,74.42086792,141.5370178,,956,14,78,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 29, 2018, 1:50:38 AM",3093,7.26,172,3093,3041,3.5,,98.30204773,,92.5,148.6999969,10.69999981,0,,77,72.6039505,144.1697388,,496,10,46,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 23, 2018, 1:30:28 AM",1525,3.5,149,1525,1497,3,,26.03092766,,92.5,112.0999985,9.399999619,0.08856637,,74,68.26470947,137.1584167,,234,15,11,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 25, 2018, 2:29:00 AM",3525,7.37,159,3525,3247,3.400000095,,97.82138062,,92.5,148.6999969,10.69999981,0.01220372,,74,69.13585663,138.6854553,,509,17,29,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 21, 2018, 2:50:30 AM",1711,1.16,139,1711,257,14.39999962,,0,,22.29999924,23.10000038,1.200000048,0.059941772,,41,17.97999954,99.86799622,,83,14,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 22, 2018, 1:15:57 AM",4611,10.13,160,4611,4611,3,,156.6152496,,92.5,155.1999969,19.79999924,0.012832535,,76,70.95965576,141.6791687,,710,,55,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 16, 2018, 4:08:02 AM",3224,7.13,167,3224,3071,3.099999905,,97.80088043,,92.5,148.6999969,10,0.178030729,,74,73.10452271,148.5828705,,505,8,60,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 15, 2018, 4:17:10 AM",1232,0,120,1232,1232,0,,0,,,,0,0,,,,112.2978897,,184,,3,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 14, 2018, 2:50:20 AM",199,0.31,150,199,114,3.400000095,,7.768434525,,102.8000031,112.5999985,9,3.108150959,,74,60.9642868,135.4642792,,26,11,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 20, 2018, 3:17:42 AM",3292,6.98,163,3292,3235,3,,98.35757446,,92.5,148.6999969,10.10000038,0.193180025,,74,71.76661682,145.9836121,,483,9,56,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 14, 2018, 2:05:11 AM",2701,6.29,164,2701,2691,3.200000048,,86.94168091,,92.5,148.6999969,10.30000019,0.038133979,,73,71.92304993,147.9594727,,431,11,53,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 11, 2018, 4:51:45 AM",3057,7.14,160,3057,2999,3.599999905,,97.60558319,,92.5,148.6999969,10.30000019,0.151211798,,74,71.30406952,144.9102173,,496,9,47,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 9, 2018, 2:02:23 AM",3118,7.18,165,3118,3118,3,,97.76086426,,92.5,148.6999969,10.19999981,0.068195738,,74,70.99807739,148.8088531,,495,,65,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 1, 2018, 9:30:43 PM",2058,3.22,131,2058,1340,3.099999905,,0,,255.8999939,457.5,0,-6.255818367,,58,56.45545197,123.9813004,,163,2,5,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 6, 2018, 7:18:25 AM",3070,6.9,161,3070,2927,3.799999952,,97.91216278,,92.5,148.6999969,9.800000191,0.189695612,,76,70.78469086,148.8943939,,486,9,62,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 1, 2018, 8:32:57 PM",1130,1.27,139,1130,895,2.700000048,,0,,938.2999878,1070.199951,7.900000095,-10.27949619,,61,55.53318405,124.9482574,,85,1,3,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mar 31, 2018, 6:30:11 AM",2999,6.84,162,2999,2995,4,,97.83785248,,92.5,148.6999969,10.39999962,0.165168464,,75,71.89595032,151.9923096,,471,6,75,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 1, 2018, 5:09:07 PM",12209,11.72,155,12209,10457,4,,910.9401855,,437.7999878,1272.5,49.5,5.424293041,,62,40.1580162,101.9611893,,1198,6,35,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mar 25, 2018, 4:13:46 PM",13538,16.29,158,13538,7969,21.79999924,,603.5552368,,112.6999969,589,44.09999847,-0.105566159,,55,47.18406677,126.1567917,,1274,6,50,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mar 17, 2018, 9:40:17 AM",1315,3,157,1315,1312,3,,18.55723953,,92.5,112,8.800000191,0.382377386,,74,68.71395874,143.6079254,,202,2,19,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mar 14, 2018, 5:59:17 PM",1875,0,109,1875,1875,0,,0,,,,0,0,,,,98.34186554,,175,7,4,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mar 15, 2018, 7:30:30 PM",1191,0,110,1191,1191,0,,0,,,,0,0,,,,103.2636414,,124,11,3,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mar 19, 2018, 12:51:11 AM",1722,3.81,160,1722,1636,3.799999952,,31.87760353,,92.5,112.4000015,9.800000191,0.14152056,,73,67.89724731,146.8697205,,265,11,30,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mar 10, 2018, 10:29:42 PM",1606,3.44,155,1606,1547,3,,24.18000031,,92.5,111.9000015,6,-0.017436791,,72,68.90361023,141.4465637,,222,16,20,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mar 9, 2018, 7:43:23 AM",1710,0,131,1710,1710,0,,0,,,,0,0,,,,116.2473679,,237,,5,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mar 10, 2018, 7:51:32 AM",1574,3.58,158,1574,1574,3.5,,26.43319321,,92.5,111.9000015,9.899999619,0,,73,66.46852875,141.8232727,,233,1,21,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 25, 2018, 6:29:24 AM",713,0,120,713,713,0,,0,,,,0,0,,,,112.2861176,,57,,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 25, 2018, 11:27:05 PM",315,0,122,315,315,0,,0,,,,0,0,,,,116.860321,,41,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 27, 2018, 8:16:31 AM",1768,3.57,158,1768,1603,3.400000095,,25.73768806,,92.5,111.9000015,9.5,0.019611139,,73,67.78326416,143.2973175,,243,1,23,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 26, 2018, 8:08:52 PM",1635,3.63,165,1635,1594,3.799999952,,25.85025978,,92.5,111.9000015,9.800000191,0.041239381,,72,68.05838013,148.2567444,,240,,33,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 8, 2018, 7:50:27 AM",48542,0,131,48542,48542,0,,0,,,,0,0,,,,99.55493927,,215,,122,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 23, 2018, 7:50:57 AM",1589,3.64,162,1589,1503,3.400000095,,25.58308411,,92.5,111.9000015,10.10000038,-0.013712531,,73,68.55622101,144.6686554,,250,,25,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2018, 2:55:18 AM",1775,0,154,1775,1775,0,,0,,,,0,0,,,,133.2208405,,373,12,16,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 25, 2018, 12:23:43 AM",848,1.93,,848,848,3.799999952,,79.90192413,,49.90000153,130.6000061,24.20000076,3.84853816,,,,,,243.7604218,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 25, 2018, 1:11:52 AM",1071,2.95,,1071,1054,4.900000095,,46.99395752,,26.10000038,115.6999969,16.60000038,-1.556472898,,,,,50.33111954,59.14963531,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 25, 2018, 1:34:01 AM",216,0.61,,216,216,3.700000048,,0,,69.09999847,70.80000305,1.899999976,0,,,,,28.39351845,6.838294983,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 25, 2018, 1:43:08 AM",306,0.85,,306,306,4,,2.070329666,,67,69.40000153,11,0.18709074,,,,,,91.53193665,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 25, 2018, 2:19:14 AM",1406,3.32,163,1406,1367,3.200000048,,47.09396744,,10.19999981,68.40000153,10.39999962,-0.507919312,,75,75,143.3257751,,246,13,19,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 26, 2018, 1:03:05 AM",360,0.85,146,360,360,3,,17.91904831,,26.29999924,44.40000153,7.300000191,0.789070785,,,,138.597229,,65,13,3,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 26, 2018, 1:17:46 AM",241,0.27,140,241,154,2.599999905,,5.86049366,,39.29999924,45.40000153,7.800000191,1.836884618,,,,129.5393219,,23,13,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 26, 2018, 3:53:56 AM",3028,5.3,158,3028,3024,3,,83.10639191,,13.19999981,72.5,15.89999962,0.424264133,,78,76.66415405,132.19104,,389,13,22,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 26, 2018, 1:22:05 AM",9107,18.43,172,9107,8114,3.099999905,,227.4835663,,-8.300000191,73.19999695,26.5,-0.087319665,,81,76.57237244,139.2541046,,1295,13,77,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 27, 2018, 12:45:30 AM",3112,6.8,,3112,3056,3.5,,41.45256424,,6.5,40,15.30000019,-0.014694214,,,,,,88.50535583,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 28, 2018, 8:22:39 PM",1838,4.55,148,1838,1838,3.099999905,,7.57177496,,49.70000076,55,5.900000095,-0.002196354,,77,76.40990448,141.4833984,,303,13,22,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 30, 2018, 1:02:55 AM",3004,8.42,168,3004,3004,4.099999905,,21.33730125,,5.199999809,16.60000038,11.80000019,0.001186479,,93,78.04257965,152.2565308,,689,12,72,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 31, 2018, 1:15:45 AM",3208,7.97,156,3208,3208,3.599999905,,53.30184937,,9,56.29999924,14.39999962,-0.013803142,,105,78.20349884,141.1319122,,679,12,36,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nov 1, 2018, 12:31:34 AM",215,0.36,136,215,151,3.900000095,,0,,44.40000153,50.40000153,5.400000095,-0.8736009,,93,75.80921173,134.453949,,28,13,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nov 1, 2018, 12:35:10 AM",113,0.29,138,113,113,3.799999952,,2.929765463,,22.20000076,32.5,4.699999809,-2.247579575,,81,76.61946869,135.2831879,,25,13,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nov 1, 2018, 12:44:32 AM",4315,10.44,158,4315,4315,5.199999809,,198.7729797,,7.800000191,69.19999695,33.29999924,0.03831014,,140,79.07578278,143.9253693,,964,14,63,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nov 3, 2018, 3:01:51 PM",7420,21.33,167,7420,7420,4.199999809,,172.5871887,,5.400000095,60.40000153,41.59999847,-0.012657813,,128,77.77524567,158.0339813,,1779,12,229,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
